TIMESTMAP,Values1
2020-07-16 16:39:16,276
2020-07-04 11:44:58,21
2020-12-10 14:53:30,299
2020-04-01 14:07:08,141
2020-09-23 03:31:50,28
2020-09-27 10:05:14,282
2020-07-21 14:58:27,289
2020-08-10 03:11:21,21
2020-01-15 04:44:30,11
2020-02-23 19:19:47,188
2020-01-24 06:34:00,242
2020-05-04 10:38:32,24
2020-03-09 19:48:25,288
2020-07-12 17:52:22,23
2020-01-28 00:07:10,111
2020-09-09 07:03:59,11
2020-09-18 14:27:43,150
2020-12-26 18:55:13,261
2020-10-04 10:55:47,23
2020-05-07 06:42:30,299
2020-04-04 02:37:05,20
2020-07-14 17:26:36,28
2020-05-28 07:22:09,265
2020-03-17 00:21:25,218
2020-08-17 00:22:01,278
2020-06-03 16:33:28,191
2020-09-15 16:26:42,277
2020-02-21 02:07:43,135
2020-03-13 16:02:19,22
2020-07-07 05:48:34,29
2020-08-23 18:30:28,27
2020-10-23 11:10:14,183
2020-06-03 00:43:46,26
2020-04-21 15:28:11,15
2020-06-18 10:45:48,15
2020-09-21 13:14:19,25
2020-02-16 02:04:38,18
2020-12-22 10:16:57,24
2020-07-18 21:12:16,195
2020-04-18 15:46:31,27
2020-06-29 13:08:03,16
2020-11-27 07:50:01,15
2020-02-21 15:23:02,16
2020-02-08 01:41:30,27
2020-02-27 15:12:47,282
2020-07-24 15:54:13,19
2020-12-05 23:27:17,23
2020-08-29 02:02:51,13
2020-01-14 11:16:46,21
2020-09-25 10:39:37,16
2020-02-01 00:48:00,27
2020-09-01 20:56:39,133
2020-09-25 01:06:20,254
2020-10-11 10:10:42,13
2020-03-25 22:28:38,27
2020-01-24 11:13:04,281
2020-04-30 03:45:13,20
2020-09-01 18:00:27,19
2020-12-19 10:54:36,20
2020-10-10 04:24:11,268
2020-08-06 11:20:48,19
2020-06-01 05:37:15,10
2020-07-23 11:15:39,26
2020-10-24 00:15:09,116
2020-11-09 14:37:21,24
2020-07-27 11:48:34,17
2020-07-05 03:44:31,26
2020-04-02 14:05:04,23
2020-06-23 03:46:43,14
2020-05-12 19:29:34,173
2020-12-22 01:28:00,279
2020-09-21 08:53:34,28
2020-11-21 02:30:24,224
2020-10-27 09:38:14,21
2020-03-03 21:41:33,11
2020-08-18 00:46:31,223
2020-07-26 06:32:37,294
2020-04-11 11:17:02,25
2021-01-01 02:50:00,158
2020-10-14 08:03:46,15
2020-11-14 07:59:42,24
2020-06-11 11:33:56,18
2020-02-27 22:37:05,175
2020-04-02 14:30:01,14
2020-09-18 23:00:04,213
2020-10-19 04:45:22,14
2020-02-09 23:29:15,12
2020-11-17 07:41:59,24
2020-07-25 22:21:26,125
2020-11-23 17:15:37,21
2020-04-24 05:22:05,150
2020-03-21 23:11:15,150
2020-04-21 18:16:06,260
2020-11-25 02:27:04,238
2020-06-30 01:23:22,115
2020-11-28 10:38:42,21
2020-02-10 21:02:02,12
2020-02-02 15:25:30,137
2020-01-08 00:33:51,23
2020-04-13 18:46:23,27
2020-11-17 07:09:30,286
2020-09-29 07:40:43,124
2020-05-16 20:20:57,29
2020-04-27 17:33:53,290
2020-05-19 19:37:33,132
2020-01-26 02:22:34,20
2020-07-31 04:11:41,20
2020-08-13 07:53:26,25
2020-07-22 12:40:14,16
2020-06-16 20:14:08,278
2020-07-13 08:16:37,232
2020-07-02 15:03:26,19
2020-05-25 22:32:37,294
2020-07-08 11:25:52,11
2020-04-19 23:57:50,28
2020-11-05 13:41:40,216
2020-10-28 10:40:40,25
2020-04-23 18:36:03,109
2020-07-03 00:36:02,19
2020-05-26 10:54:06,11
2020-06-28 16:54:10,10
2020-08-31 06:58:03,17
2020-07-13 18:21:36,220
2020-01-16 06:26:31,17
2020-03-25 10:58:28,22
2020-12-26 00:30:38,18
2020-08-14 18:58:27,240
2020-11-06 00:07:26,20
2020-04-13 07:02:12,169
2020-03-22 15:16:02,176
2020-09-03 07:30:25,144
2020-07-12 19:43:51,168
2020-03-16 18:18:00,264
2020-11-12 18:45:53,25
2020-04-06 18:08:06,273
2020-09-29 03:54:42,14
2020-11-02 09:55:18,233
2020-12-13 08:48:00,25
2020-10-31 02:06:57,28
2020-05-01 13:00:04,26
2020-08-16 21:03:01,145
2020-10-18 13:20:46,21
2020-08-31 01:10:57,194
2020-06-11 16:35:15,28
2020-07-30 03:55:30,234
2020-10-22 06:55:02,13
2020-01-30 03:48:27,254
2020-04-08 02:36:39,266
2020-09-30 01:01:55,235
2020-11-29 01:56:14,178
2020-12-08 14:43:56,202
2020-01-17 22:37:41,13
2020-10-01 11:51:00,293
2020-06-21 15:37:48,242
2020-02-15 12:12:44,207
2020-05-23 01:09:21,23
2020-05-03 04:29:14,129
2020-02-12 22:07:11,22
2020-11-03 14:41:34,246
2020-01-27 04:44:10,19
2020-12-09 02:04:45,151
2020-06-28 18:10:42,281
2020-06-16 00:02:29,15
2020-08-07 12:05:01,111
2020-01-20 05:32:08,26
2020-03-21 01:33:08,10
2020-07-05 19:49:03,19
2020-05-05 01:58:22,15
2020-02-03 23:40:57,142
2020-03-16 18:21:51,21
2020-02-22 09:07:15,27
2020-08-05 16:14:40,27
2020-01-18 16:13:45,12
2020-07-04 06:53:53,13
2020-08-09 03:57:54,142
2020-07-31 04:54:21,181
2020-03-14 07:34:47,225
2020-10-08 13:51:34,25
2020-05-29 23:34:31,20
2020-05-25 20:58:08,284
2020-12-09 01:04:32,189
2020-09-29 00:12:04,12
2020-05-15 05:09:03,175
2020-02-22 12:00:27,13
2020-10-26 19:14:00,25
2020-11-04 08:05:58,251
2020-01-08 06:05:00,20
2020-08-26 07:03:03,22
2020-05-29 02:52:53,179
2020-05-13 14:26:08,11
2020-12-26 18:24:54,182
2020-08-05 01:31:43,14
2020-05-15 03:23:21,25
2020-06-28 01:44:01,241
2020-04-19 00:05:24,207
2020-07-02 02:09:21,291
2020-05-21 02:25:07,11
2020-01-19 12:17:51,228
2020-07-24 16:10:38,22
2020-04-17 23:01:40,175
2020-12-19 19:41:07,21
2020-01-31 18:15:04,123
2020-05-23 15:51:30,274
2020-01-05 08:05:53,189
2020-07-11 01:48:33,107
2020-07-31 01:01:22,118
2020-07-01 04:54:25,12
2020-08-31 20:21:29,297
2020-07-18 05:32:37,10
2020-12-07 13:10:43,29
2020-05-01 19:31:53,101
2020-07-08 22:27:31,252
2020-09-23 10:17:07,128
2020-07-12 06:56:14,23
2020-08-13 19:01:36,226
2020-06-16 21:54:09,202
2020-04-30 00:00:30,265
2020-01-08 09:06:24,25
2020-03-28 02:27:46,26
2020-05-15 23:20:22,147
2020-09-26 13:31:53,25
2020-06-02 01:03:26,144
2020-01-01 20:31:06,24
2020-04-06 14:45:16,17
2020-06-04 13:38:21,26
2020-04-29 02:55:02,23
2020-06-22 01:18:41,16
2020-03-27 04:18:41,10
2020-01-31 01:12:09,19
2020-07-07 23:23:15,111
2020-09-19 16:29:25,22
2020-10-08 19:51:29,21
2020-11-09 18:41:16,179
2020-12-09 04:49:07,136
2020-04-08 05:35:33,134
2020-11-15 14:56:48,28
2020-02-03 11:26:34,121
2020-09-03 17:15:47,237
2020-11-22 13:52:18,25
2020-12-16 11:52:26,137
2020-04-28 09:24:38,21
2020-10-23 11:56:01,25
2020-10-29 13:42:09,29
2020-01-26 12:49:22,298
2020-11-18 22:15:23,18
2020-05-18 00:12:19,21
2020-02-10 20:28:33,23
2020-01-30 13:13:08,25
2020-10-21 21:11:23,26
2020-04-25 00:45:16,20
2020-09-16 13:35:26,26
2020-10-01 23:18:21,15
2020-01-24 16:06:03,228
2020-11-08 22:14:41,18
2020-11-23 22:40:06,16
2020-07-16 13:11:32,161
2020-12-04 18:09:25,23
2020-03-10 19:53:02,224
2020-10-26 12:59:15,17
2020-03-05 11:54:39,241
2020-02-15 04:22:43,204
2020-01-05 14:40:19,19
2020-11-13 09:45:35,251
2020-01-08 07:00:32,153
2020-04-05 14:45:24,22
2020-06-11 07:53:47,24
2020-04-29 12:01:22,154
2020-10-04 07:38:30,13
2020-09-18 04:30:42,121
2020-05-06 05:07:01,18
2020-07-27 04:25:44,17
2020-09-20 10:19:47,228
2020-05-16 03:04:06,168
2020-07-03 23:50:19,208
2020-05-18 10:20:37,14
2020-10-30 11:19:05,150
2020-05-08 23:24:51,10
2020-03-16 23:11:53,155
2020-10-10 13:12:55,232
2020-11-29 01:09:34,28
2020-03-26 21:34:42,17
2020-07-27 18:36:38,21
2020-12-28 21:55:07,269
2020-09-17 06:20:21,14
2020-05-07 06:57:25,287
2020-07-12 16:25:12,184
2020-01-26 06:55:19,29
2020-12-21 06:14:36,122
2020-07-07 17:29:14,24
2020-02-22 02:47:24,239
2020-10-08 12:29:19,105
2020-01-29 00:50:24,23
2020-12-09 04:01:36,16
2020-01-31 21:15:45,141
2020-10-03 01:38:31,28
2020-12-16 11:43:06,16
2020-05-13 21:05:40,10
2020-05-21 04:06:38,265
2020-02-05 05:34:44,24
2020-12-01 07:36:26,234
2020-09-08 02:47:54,283
2020-09-08 20:36:19,127
2020-11-06 16:37:02,28
2020-01-24 14:02:19,21
2020-04-09 02:14:20,270
2020-09-20 09:52:09,20
2020-06-12 10:47:29,10
2020-08-20 02:35:43,143
2020-06-30 08:46:04,27
2020-08-04 11:56:09,29
2020-01-06 14:58:51,12
2020-04-20 03:34:02,129
2020-12-18 23:25:37,20
2020-07-03 02:11:36,198
2020-02-03 02:51:23,24
2020-02-15 08:41:18,12
2020-05-15 22:00:27,122
2020-08-21 22:58:28,18
2020-11-08 19:11:53,127
2020-08-26 14:13:40,28
2020-10-23 11:16:57,15
2020-06-05 08:44:56,29
2020-07-03 11:13:24,24
2020-04-26 16:10:31,220
2020-10-13 06:01:43,175
2021-01-01 00:24:08,23
2020-01-29 23:29:40,171
2020-06-27 23:22:06,181
2020-06-18 09:16:22,261
2020-08-19 17:56:13,28
2020-09-23 02:28:26,298
2020-07-22 18:45:40,29
2020-05-20 19:57:21,15
2020-10-01 21:25:25,257
2020-12-07 02:46:36,172
2020-04-16 14:09:58,23
2020-09-06 12:25:07,228
2020-07-05 06:53:19,29
2020-03-20 15:35:07,25
2020-11-13 03:26:52,227
2020-02-19 09:15:59,190
2020-11-27 10:01:42,277
2020-12-14 02:30:39,103
2020-07-12 17:02:25,20
2020-07-23 16:23:42,11
2020-12-22 00:01:04,272
2020-12-01 19:44:31,17
2020-05-18 01:03:03,205
2020-11-08 11:37:39,229
2020-09-08 14:43:59,12
2020-07-11 13:06:30,208
2020-08-04 17:47:52,211
2020-02-29 23:42:02,20
2020-09-27 00:54:21,28
2020-09-04 00:33:09,21
2020-10-04 17:10:47,296
2020-01-07 09:49:17,131
2020-03-10 05:44:58,14
2020-04-30 21:11:14,191
2020-02-12 22:53:10,238
2020-12-17 09:05:45,264
2020-07-26 20:12:36,287
2020-06-10 03:51:16,20
2020-02-15 23:48:25,10
2020-03-12 10:46:49,263
2020-06-09 22:02:55,266
2020-09-18 07:03:54,261
2020-11-25 03:11:28,27
2020-06-01 02:26:33,14
2020-04-30 05:46:43,101
2020-07-23 23:00:21,27
2020-02-24 23:46:00,157
2020-10-30 08:41:09,208
2020-07-22 12:05:06,15
2020-03-26 02:15:12,202
2020-04-11 14:53:55,28
2020-12-11 08:31:43,24
2020-06-29 13:32:03,18
2020-07-14 17:58:18,16
2020-10-23 01:27:45,15
2020-07-22 08:04:31,23
2020-04-22 18:12:13,194
2020-10-31 18:08:32,131
2020-11-14 08:40:12,209
2020-09-20 10:11:15,20
2020-03-08 05:35:12,104
2020-07-21 09:25:53,215
2020-08-10 19:10:13,19
2020-01-04 02:50:37,220
2020-05-31 10:20:56,11
2020-09-23 02:30:24,231
2020-05-17 16:54:05,13
2020-03-10 11:04:47,21
2020-03-17 16:30:46,16
2020-01-20 23:35:23,209
2020-07-05 17:32:57,10
2020-02-15 06:12:28,146
2020-02-25 20:48:23,169
2020-03-16 15:31:23,280
2020-09-20 10:37:45,164
2020-08-21 16:48:54,13
2020-10-12 00:54:51,259
2020-12-24 17:39:09,221
2020-03-04 07:09:38,265
2020-01-27 00:50:23,201
2020-05-01 12:59:17,12
2020-02-10 20:54:06,275
2020-03-01 19:04:12,103
2020-09-07 00:51:26,28
2020-10-21 15:02:16,22
2020-11-21 03:26:08,162
2020-02-21 16:35:26,20
2020-03-05 04:39:24,235
2020-08-04 18:18:24,11
2020-03-19 11:13:15,258
2020-11-28 16:50:41,13
2020-08-06 09:44:15,251
2020-04-20 18:15:52,136
2020-04-05 21:47:16,228
2020-05-30 17:57:24,11
2020-02-11 11:13:40,203
2020-09-03 23:02:56,282
2020-04-20 03:29:17,277
2020-03-05 15:51:39,155
2020-06-17 09:52:03,23
2020-05-12 13:20:00,25
2020-12-31 06:45:35,282
2020-05-21 22:32:33,207
2020-12-11 06:30:10,15
2020-08-19 02:50:53,171
2020-10-28 05:51:49,21
2020-10-02 15:38:05,239
2020-03-11 22:54:33,21
2020-06-15 07:01:46,21
2020-08-04 05:00:52,154
2020-03-28 10:02:47,177
2020-10-20 14:20:34,10
2020-05-17 23:15:53,16
2020-12-26 00:08:26,28
2020-04-10 11:59:17,15
2020-01-05 20:49:33,19
2020-12-21 10:38:32,156
2020-01-31 18:09:50,114
2020-01-26 21:48:21,20
2020-06-10 03:30:28,112
2020-07-04 15:26:10,19
2020-09-01 12:35:04,13
2020-04-11 17:12:43,224
2020-07-18 06:17:52,205
2020-02-14 13:34:31,103
2020-04-14 06:57:41,24
2020-11-03 19:15:24,27
2020-12-04 08:56:46,283
2020-02-07 22:21:02,14
2020-10-26 19:59:36,208
2020-01-26 19:08:14,22
2020-03-11 00:30:45,264
2020-08-16 04:16:52,228
2020-01-30 18:46:03,16
2020-04-17 16:13:19,18
2020-10-29 22:30:02,294
2020-08-23 11:46:35,206
2020-08-30 15:06:28,16
2020-02-20 03:31:37,13
2020-02-19 21:05:21,202
2020-02-01 03:37:05,101
2020-10-19 18:56:04,26
2020-03-20 09:21:00,162
2020-09-20 07:11:30,164
2020-09-03 13:38:07,154
2020-09-06 22:04:59,237
2020-09-13 22:34:56,178
2020-06-08 23:46:29,26
2020-07-11 23:34:25,103
2020-11-07 17:02:10,16
2020-01-25 22:39:59,194
2020-03-25 20:03:38,120
2020-02-04 02:53:54,145
2020-10-07 10:23:48,14
2020-07-08 11:09:27,27
2020-02-02 19:20:48,25
2020-01-30 21:21:58,19
2020-11-27 15:13:40,17
2020-12-23 14:37:56,19
2020-06-02 11:02:32,175
2020-10-23 11:19:45,167
2020-05-23 07:13:07,17
2020-05-31 15:40:32,21
2020-11-29 20:32:20,24
2020-11-27 21:25:13,19
2020-05-29 04:51:18,277
2020-01-18 21:41:18,276
2020-12-30 15:11:18,130
2020-04-22 11:34:02,25
2020-04-06 22:11:42,28
2020-03-05 11:35:09,232
2020-04-11 02:13:02,252
2020-05-21 07:01:12,256
2020-01-16 04:49:11,241
2020-07-02 04:23:26,278
2020-01-02 10:29:41,12
2020-02-26 13:00:48,198
2020-02-06 16:03:49,13
2020-08-25 07:43:12,132
2020-12-10 03:21:54,28
2020-12-09 23:27:35,10
2020-08-13 10:05:29,25
2020-10-16 19:46:08,110
2020-06-03 06:29:02,16
2020-02-26 09:12:04,22
2020-10-08 03:18:21,296
2020-05-17 11:56:00,251
2020-01-18 12:01:33,272
2020-07-21 09:25:48,11
2020-09-19 03:10:22,172
2020-03-05 00:57:12,29
2020-02-04 14:26:46,22
2020-03-19 03:32:48,11
2020-06-17 04:28:44,21
2020-01-13 22:42:00,25
2020-06-16 01:15:17,224
2020-09-17 02:02:06,23
2020-02-07 00:12:33,199
2020-09-04 02:35:53,17
2020-08-18 11:37:28,240
2020-10-11 03:44:25,10
2020-01-02 12:17:24,22
2020-05-28 19:41:54,278
2020-10-21 08:19:00,163
2020-05-31 15:05:17,110
2020-05-19 12:05:44,100
2020-02-18 07:27:33,142
2020-04-09 08:49:57,216
2020-09-29 10:07:46,15
2020-12-26 16:23:01,280
2020-01-04 18:28:45,245
2020-01-07 10:25:17,13
2020-05-21 19:29:02,171
2020-06-10 13:51:27,25
2020-04-15 11:21:41,12
2020-02-24 08:52:06,16
2020-11-14 18:06:16,166
2020-11-04 07:28:12,240
2020-09-26 12:37:27,262
2020-02-14 23:05:25,142
2020-03-30 04:11:53,11
2020-07-21 00:40:04,24
2020-02-10 17:34:41,177
2020-11-19 09:04:45,21
2020-02-07 14:31:09,15
2020-01-07 13:43:25,10
2020-06-08 12:08:41,240
2020-10-16 16:26:54,129
2020-01-13 23:36:01,23
2020-12-01 08:03:20,11
2020-11-13 21:36:59,25
2020-06-11 19:28:19,22
2020-03-17 05:34:36,28
2020-07-31 02:38:21,171
2020-05-26 10:13:01,23
2020-05-31 20:50:22,156
2020-02-25 10:01:07,18
2020-06-09 17:17:58,26
2020-03-21 08:32:12,263
2020-05-06 18:03:57,26
2020-04-03 23:19:49,227
2020-05-19 04:52:40,23
2020-07-08 18:26:44,120
2020-12-01 17:15:08,197
2020-08-01 18:44:25,12
2020-10-20 21:35:53,252
2020-06-15 15:25:44,182
2020-03-21 19:34:16,116
2020-10-19 21:54:46,269
2020-02-24 12:07:38,14
2020-04-21 18:28:41,103
2020-04-26 21:20:52,23
2020-05-17 15:06:28,260
2020-10-01 10:36:31,127
2020-07-09 08:08:47,274
2020-03-05 07:46:57,294
2020-09-15 22:05:30,21
2020-03-27 17:10:03,135
2020-02-23 07:11:54,29
2020-12-03 13:36:19,26
2020-10-17 18:38:18,218
2020-06-29 02:55:48,15
2020-12-23 01:12:28,190
2020-07-28 18:19:59,29
2020-07-13 18:17:16,130
2020-06-16 06:38:43,21
2020-02-26 05:19:47,273
2020-02-23 15:11:29,104
2020-11-13 19:17:48,16
2020-04-22 09:54:01,17
2020-07-17 13:41:38,158
2020-05-24 20:10:09,152
2020-11-01 18:36:45,10
2020-06-07 23:54:09,268
2020-09-13 23:31:56,161
2020-01-30 04:00:54,296
2020-11-27 19:10:44,20
2020-05-24 00:12:49,242
2020-11-14 08:31:05,127
2020-03-31 03:31:46,12
2020-07-26 18:18:58,25
2020-09-11 14:15:05,21
2020-07-19 16:51:44,297
2020-05-25 18:05:31,17
2020-03-27 17:28:25,27
2020-03-15 21:47:36,26
2020-09-18 07:07:56,15
2020-03-30 21:16:37,138
2020-06-17 12:58:52,23
2020-07-09 08:01:12,13
2020-09-08 10:34:40,14
2020-08-16 18:16:27,255
2020-05-10 22:34:44,196
2020-11-18 08:26:23,14
2020-04-18 22:58:21,22
2020-06-25 13:31:09,249
2020-04-02 01:53:39,13
2020-12-02 19:21:31,10
2020-08-21 16:45:45,20
2020-05-05 13:08:56,24
2020-08-20 18:45:40,200
2020-02-13 01:26:00,12
2020-01-14 23:47:02,251
2020-08-11 21:26:12,11
2020-10-04 17:37:47,250
2020-09-27 19:49:22,152
2020-01-29 14:19:37,120
2020-03-18 20:16:17,29
2020-06-04 02:35:30,256
2020-06-21 14:57:56,163
2020-07-30 19:32:48,28
2020-11-02 18:58:39,263
2020-10-02 03:19:10,159
2020-01-29 06:32:40,11
2020-09-03 01:22:15,173
2020-08-23 22:59:57,15
2020-01-15 23:47:04,20
2020-09-29 02:11:55,26
2020-03-08 02:00:54,18
2020-04-11 15:35:04,16
2020-05-04 05:42:06,211
2020-04-22 15:41:49,269
2020-06-10 02:43:48,141
2020-01-30 17:39:33,118
2020-05-14 04:44:26,15
2020-10-29 17:56:21,13
2020-11-19 00:08:40,261
2020-03-10 02:05:02,128
2020-04-24 00:10:36,28
2020-03-31 18:47:44,299
2020-08-16 05:33:41,208
2020-10-01 12:05:07,213
2020-11-29 14:52:48,12
2020-05-21 13:41:53,274
2020-05-20 02:58:10,187
2020-03-13 10:19:02,158
2020-12-16 00:16:16,18
2020-06-14 18:23:55,21
2020-07-24 10:34:06,201
2020-03-23 19:50:46,200
2020-01-20 09:17:16,26
2020-05-11 22:56:14,205
2020-11-29 00:15:38,189
2020-02-11 16:14:20,166
2020-07-21 15:25:50,10
2020-12-12 18:24:43,113
2020-01-06 10:56:10,21
2020-10-02 02:25:46,15
2020-09-01 20:05:43,256
2020-05-10 10:46:10,115
2020-10-01 01:00:27,20
2020-06-01 12:24:38,24
2020-08-28 04:41:57,10
2020-07-08 18:50:01,277
2020-10-27 14:09:49,259
2020-07-22 00:59:07,286
2020-03-21 04:37:16,21
2020-06-16 19:14:35,13
2020-10-04 20:20:00,119
2020-05-13 23:16:53,15
2020-03-17 22:59:00,194
2020-06-07 05:11:30,151
2020-08-18 05:38:52,23
2020-04-30 07:07:03,130
2020-09-03 16:13:23,248
2020-12-31 22:37:56,274
2020-03-17 23:57:13,18
2020-03-21 17:38:18,20
2020-06-06 21:32:31,260
2020-06-08 18:56:05,130
2020-09-13 16:30:02,14
2020-04-08 12:50:55,13
2020-09-08 04:50:54,15
2020-10-22 04:43:54,270
2020-03-17 20:08:17,295
2020-02-25 17:54:10,22
2020-05-17 15:49:15,176
2020-09-05 00:24:31,15
2020-08-02 17:35:07,194
2020-10-06 01:30:35,29
2020-04-12 06:24:24,286
2020-01-30 07:26:51,225
2020-09-02 20:52:43,21
2020-10-03 20:01:57,15
2020-02-20 20:27:29,28
2020-04-07 02:25:58,21
2020-11-25 07:58:33,141
2020-09-07 20:17:37,25
2020-05-28 05:13:31,12
2020-04-12 15:04:23,12
2020-04-06 01:23:02,208
2020-09-03 04:00:54,14
2020-05-12 12:46:14,17
2020-05-09 23:29:55,13
2020-11-01 09:27:27,194
2020-03-12 14:26:39,148
2020-07-16 07:54:28,23
2020-07-08 04:08:51,11
2020-10-01 14:25:48,22
2020-01-14 00:56:48,258
2020-03-16 13:20:26,13
2020-03-04 23:13:50,11
2020-10-29 21:53:08,10
2020-08-02 21:22:52,138
2020-02-15 19:12:32,124
2020-08-13 19:45:09,168
2020-02-25 19:18:10,26
2020-09-20 19:33:30,19
2020-10-22 04:50:10,16
2020-07-03 14:17:51,21
2020-06-10 14:26:29,12
2020-05-24 04:11:51,16
2020-04-11 18:56:27,25
2020-11-02 14:05:55,296
2020-04-06 08:53:51,16
2020-05-14 07:47:52,108
2020-06-06 10:32:08,206
2020-04-19 16:17:37,210
2020-01-20 18:45:46,219
2020-03-16 08:51:58,28
2020-11-20 08:35:56,20
2020-06-18 01:51:51,20
2020-04-21 10:50:22,109
2020-12-08 01:05:34,214
2020-07-26 12:19:54,25
2020-06-27 22:08:08,125
2020-11-26 21:07:17,138
2020-05-29 08:43:54,125
2020-10-12 13:18:15,16
2020-07-21 02:19:10,25
2020-04-29 16:16:17,17
2020-06-25 22:13:44,258
2020-10-23 11:56:28,23
2020-08-12 06:35:07,15
2020-01-03 06:06:15,20
2020-07-07 02:22:05,207
2020-04-16 07:55:35,130
2020-07-14 08:14:24,13
2020-11-15 11:19:18,25
2020-04-20 19:21:36,26
2020-04-29 13:01:23,122
2020-03-14 08:22:15,29
2020-12-29 23:35:43,167
2020-10-11 05:37:09,17
2020-03-17 11:15:29,15
2020-08-29 00:54:19,25
2020-06-12 06:03:06,294
2020-06-29 17:30:40,19
2020-02-08 17:57:52,10
2020-11-21 14:36:45,25
2020-04-25 06:42:07,250
2020-09-27 09:27:34,27
2020-09-26 03:43:59,119
2020-05-26 22:41:28,10
2020-02-24 11:00:27,18
2020-06-25 22:49:06,20
2020-05-30 08:15:46,142
2020-09-02 05:59:10,18
2020-11-12 21:32:01,214
2020-03-27 02:20:03,222
2020-06-20 07:13:08,205
2020-02-07 14:55:33,249
2020-11-05 12:53:01,283
2020-07-28 15:21:59,20
2020-10-10 21:11:58,13
2020-11-25 04:19:27,15
2020-05-26 13:37:14,18
2020-10-29 04:10:51,299
2020-09-09 17:35:26,189
2020-02-15 13:38:41,217
2020-03-26 04:07:08,10
2020-04-15 12:49:49,113
2020-04-19 12:44:16,24
2020-05-19 06:12:46,292
2020-01-14 13:27:22,12
2020-04-08 19:24:51,206
2020-12-24 17:56:06,22
2020-12-15 04:28:31,27
2020-03-04 13:36:18,21
2020-08-09 16:44:49,19
2020-03-24 00:13:35,21
2020-09-20 10:59:27,230
2020-09-11 22:27:44,216
2020-06-22 06:38:12,274
2020-11-25 08:11:18,16
2020-11-15 09:31:48,10
2020-08-18 16:56:05,23
2020-03-02 12:11:05,280
2020-11-17 18:36:19,18
2020-03-23 02:22:40,247
2020-08-29 00:45:21,17
2020-03-13 06:56:40,120
2020-12-04 18:26:55,21
2020-02-23 13:49:16,10
2020-07-02 18:49:51,172
2020-11-06 09:13:57,13
2020-11-06 11:02:17,25
2020-05-01 10:21:41,17
2020-04-22 20:54:02,183
2020-05-13 10:34:39,142
2020-05-10 00:22:19,255
2020-09-07 10:31:14,27
2020-01-24 07:46:38,275
2020-07-10 06:11:45,163
2020-06-23 15:52:59,23
2020-03-14 20:35:18,293
2020-08-09 06:19:20,128
2020-01-05 07:09:27,274
2020-02-14 08:24:06,233
2020-04-27 01:45:06,208
2020-06-20 12:51:55,295
2020-01-06 19:33:13,127
2020-03-11 18:31:41,197
2020-04-07 14:20:47,18
2020-01-27 12:04:56,124
2020-02-14 04:54:12,17
2020-09-22 05:00:08,20
2020-02-24 20:40:41,10
2020-08-14 08:32:13,21
2020-07-24 08:50:31,15
2020-07-08 15:52:44,286
2020-08-19 06:12:13,199
2020-10-26 06:17:34,277
2020-09-03 00:32:52,11
2020-07-09 04:07:17,182
2020-07-09 05:11:34,22
2020-01-16 22:30:45,238
2020-05-09 13:33:09,18
2020-12-06 16:37:40,11
2020-01-26 04:01:59,21
2020-06-25 22:37:29,294
2020-11-26 23:27:44,23
2020-04-18 09:22:34,292
2020-03-30 18:23:52,183
2020-11-30 21:13:46,27
2020-07-04 15:40:02,25
2020-01-16 14:23:28,191
2020-02-13 01:56:38,238
2020-10-16 15:18:47,25
2020-11-12 03:13:58,22
2020-03-17 17:36:27,17
2020-11-13 09:00:24,229
2020-07-13 19:51:57,184
2020-02-09 14:48:58,17
2020-05-07 05:40:34,232
2020-08-27 11:04:04,15
2020-10-11 16:30:46,11
2020-10-09 05:23:37,288
2020-02-14 01:11:30,28
2020-11-14 00:27:41,12
2020-04-09 13:08:42,12
2020-01-07 21:17:55,139
2020-01-17 13:22:05,253
2020-09-01 19:13:43,12
2020-07-14 04:11:46,28
2020-06-14 02:20:41,229
2020-12-30 04:56:33,122
2020-03-11 15:43:23,10
2020-02-14 14:49:03,257
2020-07-12 06:12:55,209
2020-03-07 08:42:14,28
2020-07-25 03:50:27,287
2020-12-12 19:06:53,220
2020-07-23 06:12:52,193
2020-08-03 15:21:03,293
2020-10-28 14:29:42,270
2020-04-11 05:36:37,141
2020-12-05 12:51:45,21
2020-02-29 02:15:54,26
2020-02-15 15:14:56,24
2020-05-16 05:59:51,155
2020-06-14 01:45:01,203
2020-10-24 03:10:29,23
2020-10-13 21:18:36,196
2020-03-16 07:29:54,212
2020-05-22 01:02:36,142
2020-09-18 09:49:32,234
2020-04-03 18:27:50,12
2020-12-17 11:53:59,284
2020-04-22 18:04:25,221
2020-08-12 22:40:34,15
2020-01-14 23:18:20,27
2020-05-01 11:01:40,11
2020-02-09 09:39:28,192
2020-12-29 22:59:23,19
2020-10-14 07:30:02,26
2020-09-28 07:51:35,159
2020-03-13 20:21:51,145
2020-11-03 01:23:11,280
2020-10-14 08:41:12,21
2020-12-16 02:43:09,15
2020-09-21 19:19:04,119
2020-11-29 05:52:02,271
2020-02-23 11:57:45,105
2020-10-10 06:19:13,112
2020-05-20 16:33:05,16
2020-09-30 00:20:56,209
2020-03-08 17:26:26,14
2020-03-31 16:05:31,23
2020-05-26 08:11:26,205
2020-09-07 07:25:45,21
2020-01-12 07:25:44,193
2020-11-04 13:40:07,135
2020-06-12 23:44:56,16
2020-10-10 02:42:54,13
2020-07-06 18:36:35,193
2020-05-20 06:02:40,12
