TIMESTMAP,Values2
2020-12-16 22:18:06,29
2020-04-07 03:56:30,229
2020-07-01 05:17:19,110
2020-11-05 08:57:33,29
2020-11-13 10:51:59,26
2020-05-14 17:21:42,287
2020-10-10 16:09:27,221
2020-09-09 20:32:42,16
2020-12-02 03:08:14,24
2020-09-10 21:10:28,15
2020-11-13 19:12:29,25
2020-04-08 23:54:08,152
2020-05-18 02:06:45,103
2020-07-29 13:58:02,297
2020-10-14 21:03:45,255
2020-08-19 22:10:17,16
2020-10-12 08:07:18,11
2020-03-15 17:59:59,15
2020-10-21 04:28:44,15
2020-11-25 07:15:44,177
2020-02-01 05:37:44,22
2020-08-03 09:21:57,233
2020-01-05 06:30:23,103
2020-12-06 10:40:42,127
2020-11-09 09:25:28,238
2020-06-09 00:53:04,18
2020-08-28 01:10:05,23
2020-03-13 23:19:56,10
2020-03-09 16:27:10,274
2020-09-30 03:00:30,25
2020-08-19 19:09:57,253
2020-05-19 05:32:58,248
2020-07-29 12:18:26,114
2020-12-03 14:32:56,14
2020-04-18 06:57:59,12
2020-04-16 00:31:22,132
2020-07-11 21:38:20,13
2020-04-08 00:48:59,20
2020-12-11 22:47:34,110
2020-03-07 14:10:39,259
2020-04-06 06:00:33,16
2020-10-18 03:02:43,146
2020-05-04 12:24:57,29
2020-04-21 16:15:28,14
2020-12-31 21:40:27,282
2020-06-27 17:08:14,13
2020-03-06 03:53:41,270
2020-06-06 19:00:26,22
2020-05-19 21:14:25,11
2020-01-13 00:00:28,25
2020-03-20 06:21:02,27
2020-12-26 20:21:34,12
2020-02-11 07:09:55,268
2020-01-26 01:13:22,13
2020-05-01 00:25:22,241
2020-11-29 19:05:38,11
2020-06-02 13:13:23,29
2020-06-12 14:09:02,29
2020-02-15 09:54:14,10
2020-06-23 22:22:56,249
2020-11-30 02:26:10,293
2020-12-13 17:10:37,141
2020-12-30 20:36:51,28
2020-03-10 15:04:41,21
2020-09-30 14:26:29,13
2020-08-10 15:02:49,29
2020-02-07 02:38:29,16
2020-03-02 17:46:26,20
2020-05-22 18:38:42,252
2020-01-07 02:50:22,12
2020-10-11 14:52:30,231
2020-09-26 05:49:08,23
2020-01-04 06:40:00,273
2020-04-22 16:07:59,16
2020-01-08 03:43:01,283
2020-03-22 02:25:14,15
2020-06-26 08:26:58,28
2020-10-04 19:58:43,198
2020-02-04 04:23:08,18
2020-08-18 16:48:04,12
2020-04-20 13:36:08,176
2020-05-14 03:38:29,182
2020-11-10 11:07:24,11
2020-04-30 01:07:46,260
2020-09-26 13:53:17,28
2020-09-14 00:34:27,119
2020-03-09 00:05:51,193
2020-03-27 09:56:18,122
2020-11-05 05:52:22,122
2020-01-19 22:17:00,18
2020-07-27 13:47:57,18
2020-08-13 13:30:27,154
2020-12-21 14:24:48,269
2020-10-10 03:50:43,26
2020-05-22 05:50:47,174
2020-12-24 15:10:15,148
2020-08-13 10:29:33,24
2020-09-17 21:34:55,263
2020-08-11 03:45:11,17
2020-07-10 09:02:55,231
2020-11-10 06:03:12,11
2020-03-01 07:37:44,12
2020-05-10 18:39:07,240
2020-05-02 23:36:05,18
2020-08-15 16:20:55,107
2020-02-29 06:19:18,16
2020-08-12 10:55:41,141
2020-08-17 21:09:09,298
2020-02-01 01:25:51,114
2020-07-19 01:33:39,25
2020-10-11 21:59:35,14
2020-06-25 18:18:54,18
2020-05-25 13:07:19,129
2020-06-19 11:06:20,18
2020-02-03 14:59:37,25
2020-05-10 17:27:28,28
2020-12-15 15:36:29,281
2020-03-16 08:49:45,172
2020-04-12 10:11:14,222
2020-09-11 13:57:12,27
2020-03-06 03:44:39,196
2020-12-07 19:32:47,162
2020-01-31 06:34:53,123
2020-04-08 10:56:16,133
2020-03-07 20:40:06,248
2020-01-13 21:52:44,22
2020-08-01 01:41:11,11
2020-07-05 07:49:03,198
2020-04-24 09:32:08,21
2020-11-13 03:29:38,103
2020-07-30 21:32:58,112
2020-05-20 10:55:00,166
2020-06-22 22:20:14,166
2020-03-18 18:09:24,21
2020-12-04 08:49:21,214
2020-05-22 07:49:51,277
2020-12-29 13:11:47,15
2020-02-15 00:09:40,168
2020-08-31 03:54:40,124
2020-06-01 07:24:37,100
2020-06-06 16:34:31,266
2020-08-30 17:43:53,15
2020-08-30 06:54:22,209
2020-12-23 12:50:04,197
2020-01-28 13:00:07,24
2020-01-16 00:52:22,169
2020-11-07 18:02:42,23
2020-01-09 04:25:03,22
2020-08-14 19:22:10,203
2020-10-23 13:58:49,108
2020-06-03 14:42:21,240
2020-06-13 11:02:00,249
2020-09-20 16:18:16,252
2020-01-14 06:32:41,176
2020-08-12 21:42:40,250
2020-02-14 06:52:44,29
2020-04-11 02:39:28,11
2020-06-22 15:26:39,22
2020-10-09 00:58:50,11
2020-09-02 01:28:39,23
2020-05-02 09:36:17,101
2020-09-19 01:35:30,254
2020-08-04 06:18:16,219
2020-11-23 02:35:45,200
2020-08-23 20:34:01,273
2020-02-13 00:53:05,267
2020-09-27 02:42:35,20
2020-12-08 13:07:26,29
2020-11-20 01:23:13,23
2020-10-10 21:39:21,14
2020-12-20 00:22:54,269
2020-06-16 23:30:52,287
2020-07-04 02:40:04,17
2020-03-20 04:43:39,155
2020-09-08 20:29:29,22
2020-08-08 14:41:59,11
2020-12-18 06:29:42,291
2020-02-04 06:11:14,266
2020-11-23 03:43:15,13
2020-04-24 10:52:12,225
2020-07-08 11:27:47,17
2020-06-06 07:57:41,151
2020-10-05 05:18:35,184
2020-01-16 16:54:33,161
2020-08-23 11:20:21,120
2020-09-12 13:58:15,10
2020-11-04 06:18:17,20
2020-05-22 06:47:36,182
2020-02-21 16:01:35,13
2020-05-31 05:20:48,22
2020-05-07 18:34:27,186
2020-06-14 12:14:00,23
2020-07-20 04:28:58,116
2020-03-10 14:37:02,23
2020-02-27 00:31:49,157
2020-10-23 01:50:28,27
2020-12-08 17:22:36,165
2020-08-09 16:38:31,194
2020-05-27 17:27:23,201
2020-09-29 16:28:01,16
2020-03-30 17:42:06,174
2020-08-31 01:14:00,121
2020-09-10 15:10:59,224
2020-05-14 18:52:54,16
2020-07-17 15:29:05,252
2020-03-16 06:08:39,29
2020-08-06 01:25:02,235
2020-01-22 03:48:50,19
2020-09-11 17:32:45,18
2020-03-05 23:53:30,151
2020-07-12 06:05:27,22
2020-06-17 15:39:30,252
2020-10-03 08:16:15,17
2020-09-06 18:29:09,143
2020-04-15 04:44:04,233
2020-12-28 02:28:57,29
2020-07-12 18:52:15,26
2020-01-20 10:17:05,22
2020-04-27 12:54:02,139
2020-04-07 08:14:56,10
2020-04-13 12:30:30,20
2020-02-01 19:47:37,202
2020-02-15 02:41:53,21
2020-04-08 19:35:30,202
2020-06-15 19:03:22,208
2020-04-09 15:09:09,236
2020-08-17 20:47:16,28
2020-04-29 00:25:48,299
2020-09-03 07:44:41,23
2020-02-25 04:28:39,162
2020-05-18 00:13:55,272
2020-09-04 23:25:31,24
2020-11-25 16:03:23,12
2020-11-21 03:37:25,109
2020-05-27 19:20:56,103
2020-02-12 15:52:07,12
2020-08-02 17:48:49,17
2020-03-13 08:43:07,20
2020-12-24 10:01:58,14
2020-08-14 12:18:49,193
2020-03-06 01:00:38,261
2020-10-21 09:27:51,28
2020-12-22 08:42:53,27
2020-11-02 22:24:29,10
2020-11-22 13:34:40,29
2020-02-08 03:58:27,293
2020-04-30 00:17:36,172
2020-10-22 20:34:10,225
2020-07-21 22:41:22,186
2020-12-10 06:08:58,28
2020-03-07 02:23:56,242
2020-08-23 04:39:22,251
2020-08-16 22:34:43,26
2020-08-19 17:25:21,18
2020-04-11 10:32:51,29
2020-07-28 08:28:20,24
2020-05-29 00:52:24,28
2020-07-09 00:28:07,16
2020-09-08 20:57:48,27
2020-04-29 16:59:12,213
2020-10-27 19:02:55,254
2020-11-10 00:28:54,273
2020-11-09 13:22:19,213
2020-10-13 05:19:11,15
2020-07-14 04:04:20,18
2020-09-29 04:04:45,118
2020-07-23 18:06:51,26
2020-04-21 04:35:32,206
2020-09-02 20:04:51,19
2020-03-10 08:39:39,16
2020-10-15 00:46:12,25
2020-07-27 06:52:58,120
2020-11-21 08:50:16,129
2020-05-17 18:42:25,26
2020-10-17 01:58:59,214
2020-09-22 19:18:55,233
2020-04-08 01:17:24,12
2020-02-17 19:49:04,16
2020-05-04 14:35:02,134
2020-02-21 19:41:42,289
2020-10-14 09:18:30,23
2020-06-21 18:49:19,253
2020-04-29 04:00:05,166
2020-01-21 09:33:26,118
2020-11-12 18:20:39,169
2020-02-08 04:16:21,121
2020-12-04 13:58:37,122
2020-04-01 02:51:01,16
2020-06-24 09:46:39,124
2020-06-27 09:01:23,226
2020-11-28 02:55:39,13
2020-03-08 12:39:58,25
2020-12-14 16:01:56,25
2020-05-01 12:06:00,299
2020-01-06 11:37:23,124
2020-05-28 15:32:34,234
2020-07-26 14:45:34,112
2020-05-14 23:16:26,101
2020-05-06 19:13:56,158
2020-12-16 05:13:01,173
2020-01-04 02:01:13,10
2020-11-06 01:58:18,10
2020-05-26 23:46:17,190
2020-07-08 12:21:33,233
2020-02-06 20:58:26,229
2020-05-28 05:39:04,277
2020-10-28 15:04:25,255
2020-04-21 01:57:59,251
2020-09-24 03:43:47,113
2020-12-27 02:55:25,29
2020-12-15 15:52:06,18
2020-04-18 16:39:28,16
2020-06-27 18:53:34,15
2020-09-26 05:43:40,247
2020-02-09 19:22:35,20
2020-11-23 03:49:20,205
2020-05-22 15:53:43,187
2020-02-18 19:11:44,16
2020-03-09 02:39:08,18
2020-06-04 05:35:22,11
2020-05-29 13:21:27,179
2020-09-12 14:45:58,22
2020-04-11 02:24:56,237
2020-10-15 00:03:44,15
2020-05-13 17:51:33,20
2020-06-23 22:29:42,106
2020-06-11 17:33:44,253
2020-12-07 00:01:43,130
2020-06-03 21:44:41,11
2020-06-06 01:09:16,139
2020-05-25 17:58:47,15
2020-06-15 02:37:46,139
2020-09-13 03:54:09,167
2020-12-08 04:04:01,233
2020-09-29 14:07:30,105
2020-10-23 17:28:34,281
2020-09-08 18:09:51,290
2020-10-23 14:59:02,15
2020-07-04 06:50:28,212
2020-09-28 08:50:22,102
2020-04-08 08:59:07,13
2020-08-07 17:09:33,194
2020-04-13 00:25:02,287
2020-06-13 10:04:29,25
2020-05-01 16:49:10,285
2020-05-05 00:51:32,20
2020-03-08 14:56:43,12
2020-09-22 07:24:45,15
2020-08-21 15:52:51,133
2020-11-28 03:44:02,23
2020-08-07 16:41:03,100
2020-11-25 00:03:00,225
2020-01-13 19:18:11,26
2020-08-15 03:04:42,27
2020-05-05 17:26:42,16
2020-10-07 12:11:30,285
2020-05-26 13:15:54,110
2020-05-25 19:13:03,209
2020-03-13 23:18:15,27
2020-09-04 13:56:01,14
2020-03-26 15:23:43,21
2020-10-03 20:39:54,12
2020-09-26 04:21:05,25
2020-01-28 06:22:13,217
2020-05-07 00:34:23,109
2020-05-16 01:58:27,119
2020-02-25 15:11:36,212
2020-12-31 13:31:58,22
2020-09-06 12:05:56,204
2020-09-23 17:30:09,20
2020-04-01 09:29:53,229
2020-06-15 21:10:03,151
2020-06-15 12:53:06,104
2020-11-22 07:06:40,232
2020-02-26 14:16:30,29
2020-02-18 02:21:43,288
2020-08-29 10:00:55,12
2020-03-18 02:16:51,246
2020-03-18 16:18:14,23
2020-02-10 00:58:07,24
2020-08-30 15:24:57,20
2020-01-14 17:06:32,21
2020-10-19 15:19:59,170
2020-12-06 00:11:15,22
2020-10-20 15:08:29,259
2020-10-25 12:04:01,26
2020-07-28 05:49:10,11
2020-04-20 11:55:57,134
2020-06-08 04:44:00,24
2020-01-06 17:31:14,188
2020-11-24 08:31:04,107
2020-08-16 05:14:57,273
2020-06-17 19:22:37,12
2020-07-27 10:19:11,222
2020-01-28 06:48:03,149
2020-08-24 10:19:35,254
2020-06-30 15:55:49,25
2020-02-02 11:11:25,12
2020-10-14 07:06:34,16
2020-04-01 08:17:27,246
2020-06-18 15:54:48,177
2020-06-20 02:06:29,236
2020-11-15 15:43:36,109
2020-09-22 02:53:15,283
2020-06-18 19:07:47,132
2020-10-15 16:49:04,18
2020-07-13 01:42:36,15
2020-03-23 08:13:14,22
2020-11-25 10:10:19,115
2020-01-24 19:43:33,27
2020-10-14 17:15:56,17
2020-12-01 08:15:45,272
2020-11-06 13:30:42,197
2020-01-02 06:34:22,217
2020-12-31 04:08:51,144
2020-12-08 06:07:12,212
2020-02-20 07:15:38,26
2020-02-15 18:36:08,26
2020-02-13 21:04:13,174
2020-05-19 08:54:40,128
2020-11-03 05:15:18,148
2020-09-17 11:57:29,105
2020-11-19 07:48:28,13
2020-01-13 21:47:44,17
2020-02-11 14:17:00,27
2020-09-10 13:36:37,281
2020-02-07 12:23:49,167
2020-01-05 12:02:20,163
2020-03-11 09:40:17,197
2020-05-17 23:52:27,25
2020-08-26 19:45:13,21
2020-11-18 09:40:44,287
2020-10-05 22:49:46,113
2020-12-29 17:10:12,133
2020-10-01 23:15:16,218
2020-11-29 20:50:21,15
2020-05-09 16:58:01,11
2020-08-20 16:31:43,188
2020-10-03 00:08:53,207
2020-12-16 12:55:35,10
2020-10-18 15:29:04,23
2020-09-30 07:41:30,136
2020-04-22 01:13:11,13
2020-09-20 21:15:36,290
2020-10-27 02:46:56,122
2020-12-03 15:49:26,184
2020-05-30 06:46:38,144
2020-08-20 05:36:03,22
2020-05-13 17:12:53,196
2020-04-01 10:56:29,20
2020-07-22 13:11:09,14
2020-07-07 00:11:48,295
2020-10-19 18:49:28,107
2020-12-28 23:34:39,221
2020-10-28 07:55:55,223
2020-08-18 11:32:41,13
2020-07-10 08:53:49,205
2020-05-26 08:24:36,14
2020-08-17 22:19:39,18
2020-12-22 08:48:03,144
2020-12-22 02:01:07,27
2020-11-18 18:39:09,167
2020-09-14 02:01:14,26
2020-12-21 14:01:16,20
2020-10-06 04:41:06,17
2020-03-04 03:14:36,14
2020-10-25 16:23:09,299
2020-07-15 06:56:56,154
2020-08-31 10:50:03,247
2020-10-07 22:56:40,195
2020-04-10 17:48:23,212
2020-11-23 16:37:22,290
2020-04-25 17:13:04,18
2020-12-17 03:27:26,296
2020-07-10 16:39:06,24
2020-01-17 10:17:49,171
2020-06-30 12:11:23,22
2020-01-29 05:55:34,28
2020-06-04 01:46:45,27
2020-07-18 03:42:09,187
2020-08-07 09:29:28,277
2020-08-15 06:45:01,17
2020-07-16 05:39:16,18
2020-12-01 02:56:24,22
2020-02-12 21:00:42,16
2020-11-12 01:35:25,19
2020-02-19 06:16:44,272
2020-11-12 22:46:28,18
2020-11-26 12:29:01,12
2020-11-13 23:02:37,264
2020-05-20 07:33:15,11
2020-06-19 00:42:36,107
2020-02-17 23:10:49,23
2020-05-26 08:31:55,225
2020-03-06 22:30:29,299
2020-08-02 12:42:59,19
2020-08-04 01:04:52,20
2020-03-06 12:22:46,275
2020-09-10 13:44:22,257
2020-11-26 05:56:48,14
2020-03-14 10:54:02,19
2020-12-01 16:12:51,206
2020-01-31 08:45:41,225
2020-06-30 18:14:44,240
2020-11-29 08:57:17,256
2020-01-27 17:33:27,22
2020-05-03 22:09:56,230
2020-12-16 18:46:58,290
2020-12-24 22:55:34,107
2020-10-29 05:13:06,20
2020-05-20 13:59:36,29
2020-10-20 03:54:19,220
2020-03-19 10:12:28,172
2020-12-09 08:55:18,21
2020-07-04 14:51:39,196
2020-01-31 15:02:27,193
2020-04-30 01:15:26,145
2020-07-28 00:02:01,228
2020-02-19 10:40:33,28
2020-03-14 02:51:10,10
2020-11-05 22:12:43,29
2020-04-28 02:13:30,208
2020-02-20 06:18:42,167
2020-06-17 11:28:54,167
2020-01-02 21:03:03,19
2020-01-12 19:26:39,19
2020-02-22 20:24:51,150
2020-01-26 17:33:20,10
2020-06-24 08:56:23,173
2020-08-30 08:01:49,22
2020-04-24 00:38:26,20
2020-03-26 11:32:08,24
2020-04-11 06:16:58,24
2020-04-08 15:12:39,20
2020-10-10 12:19:00,24
2020-07-27 08:49:49,16
2020-04-07 05:47:14,21
2020-12-04 15:40:52,25
2020-08-31 12:22:35,238
2020-02-16 15:40:34,239
2020-12-24 17:37:27,220
2020-02-10 15:42:48,218
2020-01-20 09:29:21,104
2020-03-24 00:03:15,216
2020-07-23 19:26:57,17
2020-12-07 10:24:44,128
2020-09-30 03:18:27,16
2020-09-30 10:36:55,229
2020-11-11 13:05:40,23
2020-12-02 17:24:02,15
2020-02-13 06:31:25,203
2020-07-28 09:59:33,25
2020-11-24 23:41:40,195
2020-11-07 04:43:04,254
2020-01-02 14:21:45,107
2020-03-18 09:36:03,16
2020-08-27 18:23:27,27
2020-10-27 09:30:47,107
2020-12-11 21:26:07,104
2020-02-12 20:34:48,25
2020-04-17 22:31:48,13
2020-09-02 07:50:43,21
2020-02-28 22:01:16,12
2020-10-04 12:40:16,24
2020-10-16 19:29:16,125
2020-02-07 04:11:27,208
2020-07-11 05:49:42,23
2020-02-06 18:58:22,22
2020-09-14 09:29:34,211
2020-08-19 09:06:29,288
2020-07-25 00:53:27,29
2020-01-17 05:40:52,25
2020-08-24 04:25:47,23
2020-08-15 12:40:16,10
2020-04-24 06:10:27,23
2020-05-18 02:45:41,28
2020-02-07 02:46:51,278
2020-11-29 23:27:24,116
2020-05-29 21:09:52,15
2020-01-16 00:26:29,14
2020-07-21 01:16:58,27
2020-10-28 05:55:30,206
2020-03-31 09:51:42,12
2020-03-24 22:07:01,10
2020-08-18 07:44:00,23
2020-05-21 17:07:09,128
2020-12-19 17:24:33,268
2020-07-04 23:19:41,28
2020-03-28 22:17:07,16
2020-01-03 05:05:53,10
2020-03-04 07:12:01,18
2020-09-20 06:05:31,292
2020-06-07 17:17:55,18
2020-11-26 03:54:38,10
2020-09-28 07:24:15,23
2020-04-28 21:50:27,164
2020-11-22 12:55:58,155
2020-12-18 06:48:03,130
2020-12-01 02:45:14,25
2020-02-06 01:26:22,20
2020-03-09 05:17:31,23
2020-09-02 12:09:33,258
2020-06-05 14:59:20,102
2020-03-30 14:28:55,254
2020-02-15 09:59:29,272
2020-10-15 16:37:04,26
2020-01-19 11:18:10,283
2020-07-01 14:12:08,19
2020-04-21 05:48:09,242
2020-09-07 08:49:59,285
2020-08-31 12:17:54,16
2020-11-28 00:25:27,28
2020-08-10 08:44:48,142
2020-03-19 13:11:09,29
2020-03-02 14:11:39,119
2020-08-23 00:23:53,15
2020-03-16 07:40:28,128
2020-06-02 21:29:45,121
2020-06-22 17:13:39,163
2020-02-07 15:35:54,247
2020-01-30 13:25:15,138
2020-04-06 00:52:12,27
2020-04-07 13:41:23,13
2020-05-21 05:59:35,14
2020-07-30 21:22:43,271
2020-08-15 07:26:56,172
2020-05-25 16:34:54,116
2020-09-14 09:49:10,19
2020-03-18 08:55:44,14
2020-02-25 20:20:26,121
2020-01-22 16:22:47,19
2020-10-02 06:30:28,24
2020-01-24 10:42:32,286
2020-09-29 06:19:11,165
2020-08-01 12:55:02,24
2020-09-06 09:05:15,14
2020-08-01 11:04:02,230
2020-08-21 09:05:35,109
2020-03-30 10:32:31,139
2020-05-06 14:45:34,22
2020-01-10 05:23:23,18
2020-08-16 01:24:41,151
2020-01-13 03:30:17,283
2020-08-24 12:22:51,13
2020-11-27 03:20:34,18
2020-04-13 02:24:41,22
2020-10-30 15:32:54,110
2020-04-19 03:32:41,171
2020-11-12 12:10:46,255
2020-06-23 00:04:38,274
2020-09-16 17:58:24,155
2020-12-24 05:38:07,25
2020-06-21 11:17:34,262
2020-12-05 15:56:29,14
2020-03-05 20:51:50,22
2020-01-30 00:14:45,10
2020-04-11 04:52:41,178
2020-08-11 13:17:56,28
2020-07-26 09:35:40,273
2020-09-02 05:45:50,16
2020-07-02 04:51:48,13
2020-08-11 13:44:16,15
2020-02-29 08:54:53,11
2020-01-31 19:36:16,233
2020-01-21 06:28:31,23
2020-12-06 03:08:42,261
2020-04-09 11:47:11,14
2020-10-12 07:34:10,18
2020-11-03 01:44:02,195
2020-03-20 23:50:42,221
2020-04-29 05:14:27,168
2020-08-12 18:33:31,13
2020-05-19 23:58:03,129
2020-11-29 07:28:43,23
2020-05-15 17:40:54,250
2020-01-04 03:54:05,138
2020-09-17 17:07:03,126
2020-01-04 02:15:03,17
2020-05-25 03:42:41,228
2020-08-01 06:15:27,230
2020-08-16 20:20:57,287
2020-12-30 13:07:25,25
2020-06-21 14:01:45,158
2020-04-28 15:08:00,109
2020-11-18 15:57:10,17
2020-03-09 22:56:13,10
2020-11-23 06:05:04,168
2020-07-23 23:26:11,22
2020-11-01 10:34:15,246
2020-09-11 09:58:55,287
2020-01-07 14:51:12,20
2020-07-29 19:21:49,167
2020-04-24 15:19:37,26
2020-10-02 20:05:40,11
2020-02-23 00:21:36,146
2020-01-18 06:51:14,297
2020-06-05 12:27:46,139
2020-02-12 11:05:54,25
2020-03-21 10:37:30,293
2020-04-23 18:35:52,14
2020-12-08 01:57:49,286
2020-02-25 06:04:20,296
2020-11-06 21:40:17,233
2020-11-14 20:15:41,25
2020-02-03 10:46:29,174
2020-09-08 04:51:57,20
2020-12-20 20:55:18,177
2020-03-03 23:41:10,13
2020-03-11 01:46:09,286
2020-12-05 17:21:08,226
2020-02-26 10:45:20,231
2020-11-17 14:42:04,20
2020-10-18 17:30:30,24
2020-02-06 11:02:42,17
2020-05-02 17:04:26,21
2020-05-26 12:58:26,100
2020-04-25 17:15:48,25
2020-06-15 07:43:24,20
2020-03-15 08:02:29,292
2020-07-12 04:50:04,179
2020-04-17 01:36:37,27
2020-11-07 10:16:25,20
2020-08-12 16:55:10,129
2020-12-22 23:40:54,16
2020-09-11 20:20:13,258
2020-03-05 19:14:24,23
2020-06-18 18:53:51,11
2020-03-23 19:56:03,21
2020-12-31 12:03:34,21
2020-01-02 22:28:10,128
2020-03-27 08:14:40,24
2020-03-22 11:21:27,233
2020-12-10 15:29:26,136
2020-01-12 14:49:46,27
2020-10-02 01:19:19,18
2020-02-12 11:06:02,266
2020-08-29 16:17:09,233
2020-02-19 19:28:28,203
2020-10-24 18:56:47,274
2020-08-13 14:01:20,116
2020-12-03 08:54:19,16
2020-12-29 09:17:45,235
2020-04-07 03:17:58,232
2020-06-20 03:20:14,25
2020-11-06 16:33:11,22
2020-07-23 13:21:11,273
2020-04-07 09:04:43,154
2020-07-11 02:03:38,22
2020-07-11 04:11:57,150
2020-01-06 09:16:29,26
2020-06-07 19:56:33,11
2020-04-08 20:29:37,26
2020-03-17 23:13:54,120
2020-06-06 02:48:35,15
2020-08-16 06:13:52,11
2020-04-19 01:50:16,190
2020-08-06 03:25:46,19
2020-06-30 18:08:34,17
2020-07-22 19:51:38,25
2020-08-02 09:28:03,24
2020-06-20 16:43:49,16
2020-06-04 10:04:28,259
2020-03-11 03:38:05,101
2020-03-04 00:18:58,215
2020-03-28 01:45:08,29
2020-07-16 12:26:55,215
2020-10-24 06:32:14,18
2020-10-10 13:56:53,12
2020-10-23 20:05:35,274
2020-04-25 09:19:33,15
2020-07-12 17:49:03,10
2020-08-23 14:59:43,109
2020-06-06 06:04:10,183
2020-07-17 11:58:18,18
2020-04-03 10:03:03,21
2020-01-04 05:19:44,18
2020-06-18 22:59:36,144
2020-11-18 01:58:15,10
2020-02-08 10:05:10,180
2020-08-01 05:43:07,289
2020-12-18 07:52:56,207
2020-01-28 21:54:30,11
2020-04-24 01:41:48,25
2020-11-16 09:11:43,29
2020-12-31 21:31:09,23
2020-10-05 13:34:30,15
2020-11-11 10:10:23,10
2020-09-10 03:09:19,183
2020-05-29 12:18:03,14
2020-06-19 12:37:06,27
2020-09-24 21:51:07,25
2020-03-31 13:06:17,170
2020-11-16 02:59:00,158
2020-11-05 07:43:07,256
2020-01-16 13:13:39,27
2020-04-17 11:16:37,192
2020-05-05 10:40:24,26
2020-11-28 03:46:23,209
2020-04-08 10:14:40,126
2020-12-29 11:39:18,10
2020-01-20 23:09:58,16
2020-02-18 00:12:56,296
2020-04-09 13:40:46,245
2020-01-17 09:39:52,14
2020-05-20 08:08:46,231
2020-04-17 08:31:30,15
2020-04-12 16:36:32,13
2020-03-18 13:27:59,125
2020-06-04 14:05:25,242
2020-05-20 02:46:16,128
2020-06-09 12:22:47,10
2020-08-13 13:55:56,29
2020-08-29 09:00:54,184
2020-06-09 01:13:33,126
2020-09-19 04:14:42,219
2020-10-13 04:15:37,213
2020-10-03 20:37:19,10
2020-03-23 23:09:41,125
2020-08-23 06:06:43,142
2020-03-18 08:05:41,216
2020-12-12 19:15:11,25
2020-05-01 21:48:03,228
2020-01-25 17:05:51,24
2020-05-15 04:45:16,11
2020-10-26 10:27:14,233
2020-11-29 07:52:10,19
2020-12-19 08:14:57,10
2020-09-28 13:06:34,145
2020-09-22 15:09:06,134
2020-12-27 11:35:35,14
2020-06-29 11:19:56,24
2020-03-21 03:09:33,14
2020-12-28 17:04:59,215
2020-10-19 21:44:57,242
2020-09-11 06:09:14,155
2020-11-18 16:20:51,21
2020-04-23 23:02:00,291
2020-03-07 13:55:16,25
2020-06-08 18:51:13,14
2020-08-13 05:29:40,29
2020-07-07 11:24:57,23
2020-10-11 11:18:38,125
2020-07-22 13:16:06,25
2020-08-04 14:30:23,202
2020-10-31 20:20:11,263
2020-01-09 13:44:55,152
2020-07-16 19:51:22,19
2020-11-15 20:31:37,27
2020-02-14 18:56:29,14
2020-04-15 13:21:28,196
2020-05-19 22:24:02,25
2020-10-11 18:36:04,18
2020-01-23 22:37:43,150
2020-08-16 19:16:39,287
2020-01-08 11:43:51,255
2020-01-17 18:56:09,27
2020-04-27 10:52:23,13
2020-07-17 21:09:18,22
2020-11-29 21:49:38,141
2020-03-22 11:19:38,192
2020-09-19 06:37:58,17
2020-11-09 09:29:02,17
2020-06-30 14:05:19,18
2020-09-22 07:54:21,259
2020-07-28 23:05:38,212
2020-09-28 06:45:24,103
2020-07-24 03:45:29,294
2020-10-17 15:42:03,20
2020-03-11 00:00:00,12
2020-11-27 14:34:48,23
2020-08-26 19:52:47,18
2020-06-05 20:34:11,13
2020-12-16 05:24:43,161
2020-10-16 19:15:44,293
2020-11-15 10:32:27,25
2020-01-30 15:15:05,209
2020-10-10 05:34:19,161
2020-10-29 04:49:47,22
2020-06-07 10:17:41,111
2020-05-16 15:31:50,28
2020-06-03 15:43:38,275
2020-04-10 14:39:47,25
2020-05-21 13:27:41,123
2020-08-01 02:48:55,26
2020-02-13 05:46:03,113
2020-07-15 03:54:11,211
2020-02-20 08:56:33,25
2020-02-10 20:22:56,247
2020-06-28 03:02:06,22
2020-08-11 12:15:42,10
2020-12-11 11:49:20,17
2020-11-25 15:53:08,18
2020-12-09 04:47:56,12
2020-03-16 15:04:49,174
2020-02-25 17:18:13,14
2020-10-21 02:35:45,170
2020-04-22 15:13:07,115
2020-05-12 09:04:14,18
2020-07-18 06:06:10,151
2020-03-14 20:25:56,23
2020-04-10 11:19:04,23
2020-02-06 01:05:57,155
2020-04-06 01:00:19,15
2020-04-01 21:35:40,104
2020-11-18 20:06:20,131
2020-12-19 04:30:14,28
2020-01-10 21:44:19,17
2020-10-12 04:48:33,169
2020-04-06 16:20:31,138
2020-07-12 01:56:46,16
2020-12-04 08:16:57,21
2020-06-25 17:57:00,21
2020-11-14 04:27:58,16
2020-10-28 15:14:55,21
2020-10-27 02:47:23,178
2020-08-10 17:58:29,201
2020-07-11 08:45:20,188
2020-03-27 07:39:50,268
2020-05-12 07:41:09,15
2020-11-15 16:00:41,263
2020-08-27 18:29:59,22
2020-08-11 10:59:29,29
2020-01-30 19:41:03,21
2020-11-19 02:13:07,11
2020-06-04 03:09:43,116
2020-09-09 12:58:02,237
2020-05-21 13:56:17,17
2020-03-10 06:08:01,20
2020-10-20 03:02:51,167
2020-06-24 18:27:24,130
2020-04-30 20:30:07,159
2020-01-08 20:03:40,19
